name,category,address,roadAddress,district,latitude,longitude
배부른닭,한식,대구광역시 북구 노원동1가 145 삼영사랑마을 아파트,"대구광역시 북구 오봉로6길 15, 1층 5호 (노원동1가, 삼영사랑마을 아파트)",북구,35.889814,128.578853
배성장례식장구내식당,한식,대구광역시 북구 검단동 986-2 (나동),"대구광역시 북구 검단로 140 (검단동,(나동))",북구,35.907792,128.622580
배시내생돌곱창,한식,대구광역시 북구 침산동 332-10,"대구광역시 북구 성북로 68-4, 1층 (침산동)",북구,35.891238,128.591146
배터(Better),한식,대구광역시 북구 산격동 1393-16,대구광역시 북구 대학로15길 10 (산격동),북구,35.892633,128.608520
배터지는깐풍기,중국식,대구광역시 북구 대현동 22-13 2층,"대구광역시 북구 경대로5길 6 (대현동,2층)",북구,35.884637,128.613264
배통치킨 대구경북대점,호프/통닭,대구광역시 북구 산격동 481-18,"대구광역시 북구 대불서길 19, 1층 (산격동)",북구,35.901015,128.614042
백년식당,한식,대구광역시 북구 관음동 1237-10,"대구광역시 북구 관음동로 139, 1층 (관음동)",북구,35.945227,128.547313
백년옥,한식,대구광역시 북구 복현동 539-163,대구광역시 북구 검단로 8-8 (복현동),북구,35.898210,128.616349
백돈 대구북구점,김밥(도시락),대구광역시 북구 칠성동2가 402-1,대구광역시 북구 칠성시장로 87-66 (칠성동2가),북구,35.882562,128.599809
백두산식당,통닭(치킨),대구광역시 북구 태전동 976-3,대구광역시 북구 영송로 14 (태전동),북구,35.926545,128.544375
백록담,식육(숯불구이),대구광역시 북구 복현동 141,"대구광역시 북구 복현로 90-3, 2층 (복현동)",북구,35.899388,128.622474
백미각,한식,대구광역시 북구 산격동 1258,"대구광역시 북구 대동로1길 34, 나동 130호 (산격동)",북구,35.898247,128.610707
백미별장,한식,대구광역시 북구 고성동3가 78-4,"대구광역시 북구 고성북로 35-19, 1층 (고성동3가)",북구,35.882800,128.582579
백미한상 대구롯데점,한식,대구광역시 북구 칠성동2가 302-155,"대구광역시 북구 태평로 161, 10층 (칠성동2가, 롯데백화점)",북구,35.875803,128.595909
백성욱왕소금구이,한식,대구광역시 북구 동천동 875-1,대구광역시 북구 동천로 5-9 (동천동),북구,35.932238,128.557163
백세참막창,호프/통닭,대구광역시 북구 동변동 674,대구광역시 북구 동변로15길 3 (동변동),북구,35.920488,128.603271
백세한우머리곰탕 본점,한식,대구광역시 북구 태전동 591,"대구광역시 북구 칠곡중앙대로46길 38-1, 1층 (태전동)",북구,35.919344,128.550726
백송참숯갈비,식육(숯불구이),대구광역시 북구 산격동 814-2,대구광역시 북구 연암로 162-1 (산격동),북구,35.898702,128.596387
백양숯불갈비(경북대북문점),식육(숯불구이),대구광역시 북구 산격동 1425-53,"대구광역시 북구 산격로 43, 1층 (산격동)",북구,35.894194,128.605299
백유족발,한식,대구광역시 북구 칠성동2가 2-13 칠성동 리치프라자,"대구광역시 북구 옥산로17길 14, 칠성동 리치프라자 1층 104,105호 (칠성동2가)",북구,35.885493,128.586246
백정뭉티기,한식,대구광역시 북구 동천동 948-13,"대구광역시 북구 팔거천동로24길 5, 1층 (동천동)",북구,35.934336,128.556591
백조,한식,대구광역시 북구 검단동 1128-45,대구광역시 북구 검단로49길 9 (검단동),북구,35.915179,128.628995
백채김치찌개 대구북구청점,한식,대구광역시 북구 노원동1가 510,"대구광역시 북구 옥산로7길 13, 1층 (노원동1가)",북구,35.886789,128.580604
백채김치찌개 대구칠곡점,한식,대구광역시 북구 동천동 896-3,대구광역시 북구 학정로 435 (동천동),북구,35.943563,128.563303
버건디Burgerndy,호프/통닭,대구광역시 북구 태전동 984-12,"대구광역시 북구 칠곡중앙대로67길 2-1, 1층 (태전동)",북구,35.926234,128.546656
번개,한식,대구광역시 북구 구암동 793-9,대구광역시 북구 구암로41길 13-2 (구암동),북구,35.933060,128.563295
번개반점,중국식,대구광역시 북구 산격동 1429-17,대구광역시 북구 대구체육관로 49 (산격동),북구,35.892472,128.604848
번지없는 주막집,한식,대구광역시 북구 학정동 943-2,대구광역시 북구 학남로 5 (학정동),북구,35.948825,128.565462
범물 본가국수,한식,대구광역시 북구 관음동 1372-2 113호,"대구광역시 북구 구암로 59, 113호 (관음동)",북구,35.933422,128.547390
범물 본가국수 팔달시장점,분식,대구광역시 북구 노원동3가 740-1,"대구광역시 북구 팔달로 135, 1층 (노원동3가)",북구,35.889250,128.565138
범프리카인생치킨경북대점,경양식,대구광역시 북구 산격동 1412-42,"대구광역시 북구 산격로6길 11, 1층 (산격동)",북구,35.892500,128.606678
범한식당,한식,대구광역시 북구 노원동3가 218-2,대구광역시 북구 팔달북로8길 64-1 (노원동3가),북구,35.895844,128.566622
베러이층집,한식,대구광역시 북구 산격동 1393-16,"대구광역시 북구 대학로15길 10, 2층 (산격동)",북구,35.892633,128.608520
베이징반점,분식,대구광역시 북구 침산동 1757,"대구광역시 북구 호암로 51, 대구삼성창조경제단지 파크몰B동 1층 (침산동)",북구,35.883683,128.594128
베트남누들앤반미,"외국음식전문점(인도,태국등)",대구광역시 북구 산격동 1327-10,"대구광역시 북구 대학로23길 15, 1층 101호 (산격동)",북구,35.894161,128.610419
벨로,경양식,대구광역시 북구 산격동 1308-22,"대구광역시 북구 대학로23길 14, 1층 (산격동)",북구,35.894442,128.610568
벽강물회,한식,대구광역시 북구 노원동1가 8-1,대구광역시 북구 침산남로 62 (노원동1가),북구,35.889165,128.583026
변사또,한식,대구광역시 북구 칠성동2가 302-95,대구광역시 북구 공평로 135 (칠성동2가),북구,35.875957,128.601188
변함없는식당,한식,대구광역시 북구 침산동 286-1 옥석타운,"대구광역시 북구 침산남로31길 11, 106동 1층 104호 (침산동, 옥석타운)",북구,35.888909,128.592682
별난아재맥주 대현점,호프/통닭,대구광역시 북구 대현동 408-3,"대구광역시 북구 대현로 86, 1층 (대현동)",북구,35.882429,128.608584
별막창,식육(숯불구이),대구광역시 북구 침산동 168-2,"대구광역시 북구 중앙대로 552, 1층 (침산동)",북구,35.881756,128.597152
별미막창,한식,대구광역시 북구 침산동 7-13 (1층) 2호,"대구광역시 북구 침산남로44길 50, 1층 2호 (침산동)",북구,35.884650,128.598514
별미식당,한식,대구광역시 북구 칠성동2가 575-4,대구광역시 북구 칠성남로37길 7 (칠성동2가),북구,35.876854,128.600798
별미춘천닭갈비,한식,대구광역시 북구 구암동 782-7,대구광역시 북구 동암로38길 29-31 (구암동),북구,35.940956,128.569333
별미칼국수,한식,대구광역시 북구 칠성동2가 422-3,"대구광역시 북구 칠성로 90, 1층 (칠성동2가)",북구,35.878528,128.599245
별미한분식,한식,대구광역시 북구 산격동 489-8,대구광역시 북구 검단로 23 (산격동),북구,35.899717,128.615290
별빛포차,한식,대구광역시 북구 태전동 257-4,"대구광역시 북구 태전로7길 10, 1층 (태전동)",북구,35.923256,128.543720
별컵맥주 대구칠곡구암점,호프/통닭,대구광역시 북구 구암동 656-11,대구광역시 북구 태암로 46 (구암동),북구,35.928156,128.552917
보경식당반찬,한식,대구광역시 북구 관음동 1284,"대구광역시 북구 관음중앙로28길 1, 1층 (관음동)",북구,35.944907,128.547226
보길도1988 칠성본점,한식,대구광역시 북구 칠성동2가 302-385,"대구광역시 북구 칠성남로 120, 2층 (칠성동2가)",북구,35.877533,128.593674
보드람치킨대구보건대점,호프/통닭,대구광역시 북구 태전동 220-1,"대구광역시 북구 칠곡중앙대로65길 13, 1,2층 103호 (태전동)",북구,35.925590,128.545615
보리보리쌀,한식,대구광역시 북구 노원동1가 1-8,"대구광역시 북구 침산남로 61, 1층 (노원동1가)",북구,35.889557,128.582717
보리수콩국수,한식,대구광역시 북구 산격동 848-36,"대구광역시 북구 연암로 92-1, 1층 (산격동)",북구,35.892841,128.594847
보림분식식당,한식,대구광역시 북구 노원동2가 379,대구광역시 북구 팔달로37길 13-9 (노원동2가),북구,35.888727,128.570623
보물섬회초밥,횟집,대구광역시 북구 사수동 964,"대구광역시 북구 한강로6길 15-1, 1층 112호 (사수동)",북구,35.895621,128.516251
보미네 육소간,한식,대구광역시 북구 사수동 964,"대구광역시 북구 한강로6길 15-1, 1층 107호 (사수동, 천운빌딩)",북구,35.895621,128.516251
보배식당,한식,대구광역시 북구 관음동 1284-8,"대구광역시 북구 관음동로 131, 1층 (관음동)",북구,35.944746,128.547403
보성식당,한식,대구광역시 북구 칠성동2가 84-9,대구광역시 북구 칠성남로15길 3 (칠성동2가),북구,35.879025,128.589566
보성짬뽕,한식,대구광역시 북구 산격동 1667 섬유제품관 103호,"대구광역시 북구 유통단지로 60, 103호 (산격동, 섬유제품관)",북구,35.906146,128.609789
보스비스트로,한식,대구광역시 북구 대현동 502-4,"대구광역시 북구 신천동로 652, 1(일부)층 (대현동)",북구,35.878239,128.605419
보스파스타,경양식,대구광역시 북구 사수동 955,"대구광역시 북구 한강로6길 14-1, 1층 101호 (사수동)",북구,35.896063,128.514971
보양산염소탕,한식,대구광역시 북구 태전동 252-7,대구광역시 북구 태전로 32 (태전동),북구,35.923358,128.544935
보운쌈밥정식,한식,대구광역시 북구 읍내동 800-10,대구광역시 북구 칠곡중앙대로114길 1 (읍내동),북구,35.945988,128.551539
보쿠타치,까페,대구광역시 북구 동천동 904-1,대구광역시 북구 동천로 125-16 (동천동),북구,35.943275,128.559090
복길&조돌해녀,한식,대구광역시 북구 동천동 904-3,"대구광역시 북구 동천로 125-10, 1층 (동천동)",북구,35.943206,128.559621
복돼지식당,호프/통닭,대구광역시 북구 칠성동2가 83-1,"대구광역시 북구 침산로 34-1, 1층 (칠성동2가)",북구,35.879342,128.589577
복반점,중국식,대구광역시 북구 복현동 459-3,대구광역시 북구 동북로 264 (복현동),북구,35.893779,128.619328
복어명가 임진강,복어취급,대구광역시 북구 노원동2가 222-14,대구광역시 북구 노원로10길 132 (노원동2가),북구,35.890260,128.574650
복어잡는사람들,복어취급,대구광역시 북구 태전동 417-2,대구광역시 북구 칠곡중앙대로 306 (태전동),북구,35.922845,128.547214
복주부 쭈꾸미(동서변점),한식,대구광역시 북구 동변동 662-4,대구광역시 북구 동변로 107 (동변동),북구,35.920772,128.601504
복칼국수,한식,대구광역시 북구 학정동 104,"대구광역시 북구 주좌길 31, 1층 (학정동)",북구,35.950930,128.568931
복태아나고꼼장어막창,한식,대구광역시 북구 학정동 945-19,"대구광역시 북구 학남로1길 8, 1층 (학정동)",북구,35.949261,128.566108
복터진집 경대병원점,식육(숯불구이),대구광역시 북구 학정동 373-8,"대구광역시 북구 칠곡중앙대로136길 107, 1층 (학정동)",북구,35.955066,128.565748
복현막창,한식,대구광역시 북구 복현동 414-1,대구광역시 북구 경진로1길 16 (복현동),북구,35.896309,128.615281
복현쌍갑포차,한식,대구광역시 북구 복현동 425-10,대구광역시 북구 경진로1길 41 (복현동),북구,35.894905,128.617526
복현일번지꼬치,호프/통닭,대구광역시 북구 복현동 428-5,대구광역시 북구 경진로1길 57 (복현동),북구,35.893934,128.618766
복현점굽네치킨,통닭(치킨),대구광역시 북구 복현동 249-8,"대구광역시 북구 복현로 34-1, 1층 (복현동)",북구,35.894874,128.624823
복현정,한식,대구광역시 북구 복현동 484-86 복현어울림센터,"대구광역시 북구 경대로19길 55-9, 복현어울림센터 1층 (복현동)",북구,35.891199,128.616858
본가산호숯불아나고곰장어,한식,대구광역시 북구 구암동 826-3,대구광역시 북구 구암로 262 (구암동),북구,35.934509,128.566451
본가장수촌,한식,대구광역시 북구 고성동3가 126-1,대구광역시 북구 원대로 70 (고성동3가),북구,35.883380,128.582164
본가찜닭,호프/통닭,대구광역시 북구 태전동 971,대구광역시 북구 칠곡중앙대로71길 13 (태전동),북구,35.927442,128.545937
본갈매기 칠성점,한식,대구광역시 북구 칠성동2가 2-2 침산1차푸르지오,"대구광역시 북구 침산로21길 23, 1층 105호 (칠성동2가, 침산1차푸르지오)",북구,35.885245,128.587974
본당속초옥,한식,대구광역시 북구 학정동 872-1,대구광역시 북구 구리로 12 (학정동),북구,35.946322,128.556576
본도시락 대구태전점,한식,대구광역시 북구 태전동 1195,"대구광역시 북구 학정로 149, 한우리메디칼타워 A동 1층 104호 (태전동)",북구,35.921298,128.550943
본도시락(경북대학교점),김밥(도시락),대구광역시 북구 산격동 1393-25,대구광역시 북구 대학로17길 5 (산격동),북구,35.892663,128.608940
본도시락칠곡3지구점,한식,대구광역시 북구 구암동 767-2,"대구광역시 북구 동암로 128-12, 1층 (구암동)",북구,35.942952,128.564482
본도시락침산점,김밥(도시락),대구광역시 북구 침산동 269-10,"대구광역시 북구 침산로 153, 104동 1층 D2-3호 (침산동, 명성푸르지오)",북구,35.889058,128.590482
